name,password,phoneNumber,franchiseName,category,telephoneNumber,address,latitude,longitude,rrnPrefix,rrnCheckDigit,registrationNumber
올페이,Password123!,01000002540,GONTRAN CHERRIER,GENERAL,0200000000,서울특별시 서초구 방배로 178 1층,37.48955242,126.9928302,891013,1,0000002540
올페이,Password123!,01000002541,GONTRAN CHERRIER,GENERAL,025726789,서울특별시 마포구 새창로 30 2층 (도화동),37.5416765,126.9530659,891013,1,0000002541
올페이,Password123!,01000002542,GONTRAN CHERRIER,BAKERY,0211111111,서울특별시 마포구 마포대로7길 12 레미안 공덕3차 상가동 101호,37.54719671,126.9523803,891013,1,0000002542
올페이,Password123!,01000002543,GONTRAN CHERRIER,GENERAL,0200000000,서울특별시 강남구 영동대로138길 6 1층 1호(청담동),37.52252692,127.0565804,891013,1,0000002543
올페이,Password123!,01000002544,GONTRAN CHERRIER,GENERAL,0211111111,서울특별시 서초구 서초대로50길 35 1동 1층 (서초동),37.49174192,127.0134943,891013,1,0000002544
올페이,Password123!,01000002545,GOOd&Pig착한돼지집,KOREAN,0222779290,서울특별시 성북구 삼선교로 55 1층,37.58893477,127.0118781,891013,1,0000002545
올페이,Password123!,01000002546,GORILLA BARBEQUE,GENERAL,0211111111,"서울특별시 중구 을지로 281 , DDP 팔거리광장 1층",37.56707025,127.0098788,891013,1,0000002546
올페이,Password123!,01000002547,GOUTER,BAKERY,07043230111,"서울 서대문구 명지대2길 13, 1층 구떼 GOUTER (홍은동)",37.58193829,126.9250648,891013,1,0000002547
올페이,Password123!,01000002548,GRONI,GENERAL,0211111111,서울특별시 마포구 어울마당로3길 5-6 1층,37.54712214,126.9192607,891013,1,0000002548
올페이,Password123!,01000002549,Garden of yeonseo(연서의정원),GENERAL,07011111111,서울특별시 은평구 연서로 253-7 .,37.62030271,126.9227534,891013,1,0000002549
올페이,Password123!,01000002550,Gontran Cherrier,BAKERY,0200000000,서울특별시 강남구 압구정로29길 68 주구센타 1호 지상1층 101호 중 3호,37.5321329,127.0275915,891013,1,0000002550
올페이,Password123!,01000002551,Grill King(그릴킹),GENERAL,024229255,"서울 송파구 가락로 54, 1층 5호 4 (석촌동)",37.4993546,127.1022779,891013,1,0000002551
올페이,Password123!,01000002552,HAMMERS,GENERAL,07087587547,서울특별시 마포구 월드컵북로4길 26 1층 우측,37.55741167,126.9211598,891013,1,0000002552
올페이,Password123!,01000002553,HAMMERS,GENERAL,07084548757,서울특별시 서초구 서초대로 350 지하층101호 주방3호,37.49521387,127.0198299,891013,1,0000002553
올페이,Password123!,01000002554,HAVIT tag,GENERAL,0211111111,서울특별시 마포구 동교로38길 33-14 1층(연남동),37.56175138,126.9263127,891013,1,0000002554
올페이,Password123!,01000002555,HIBI,JAPANESE,027770578,서울특별시 용산구 백범로87길 24 1층,37.53848912,126.968452,891013,1,0000002555
올페이,Password123!,01000002556,HIGHLANDGRILL,GENERAL,0200000000,서울특별시 강동구 풍성로 235 지하1층.6층(둔촌동.하이랜드빌딩),37.52867875,127.1379175,891013,1,0000002556
올페이,Password123!,01000002557,HILOO,GENERAL,0200000000,서울특별시 강동구 강동대로53길 49 1층 101호,37.5250617,127.1320226,891013,1,0000002557
올페이,Password123!,01000002558,HIPPO,KOREAN,0200000000,서울특별시 마포구 동교로8길 5 지층,37.55179266,126.9051332,891013,1,0000002558
올페이,Password123!,01000002559,HISWAY BAKERY,BAKERY,01065922210,서울특별시 관악구 양녕로 26 1층 102호,37.48426645,126.9468458,891013,1,0000002559
올페이,Password123!,01000002560,HOME SWEET HOME,GENERAL,0200000000,서울특별시 마포구 월드컵로14길 36 1층 101호 우측호,37.55621228,126.912489,891013,1,0000002560
올페이,Password123!,01000002561,HONEYDOUGH,BAKERY,07047795040,서울특별시 강서구 공항대로 271 101호,37.55896658,126.8378184,891013,1,0000002561
올페이,Password123!,01000002562,HOTEL DOUCE,GENERAL,07042215705,서울특별시 중구 세종대로 136 B2 202호,37.568415,126.978284,891013,1,0000002562
올페이,Password123!,01000002563,HS컴퍼니,WESTERN,0211111111,서울특별시 동대문구 답십리로68길 112 1층,37.56790005,127.0669079,891013,1,0000002563
올페이,Password123!,01000002564,Hippo,GENERAL,0200000000,"서울특별시 마포구 성미산로17길 85 B1,1층",37.56522431,126.9172266,891013,1,0000002564
올페이,Password123!,01000002565,Hotel Douce,BAKERY,025955705,서울특별시 서초구 서래로10길 9 107호,37.4995961,126.9988799,891013,1,0000002565
올페이,Password123!,01000002566,"Hu,s table",WESTERN,027425061,"서울 종로구 창덕궁1가길 8, B103호 (계동)",37.57963727,126.98813,891013,1,0000002566
올페이,Password123!,01000002567,H카페,GENERAL,0234092971,"서울특별시 중구 창경궁로 17 B1층, 1층(예관동, 중구청)",37.56379611,126.9975647,891013,1,0000002567
올페이,Password123!,01000002568,IBK기업은행 본점 구내식당 자치,GENERAL,0200000000,서울특별시 중구 을지로 79 .,37.56649342,126.9865661,891013,1,0000002568
올페이,Password123!,01000002569,IL RISO,WESTERN,0211111111,서울특별시 강남구 압구정로42길 23 1층 101호,37.52732193,127.0352487,891013,1,0000002569
올페이,Password123!,01000002571,JAZZ PEANUT,GENERAL,0211111111,서울특별시 중구 마른내로 60-1 3층,37.56414945,126.9945061,891013,1,0000002571
올페이,Password123!,01000002572,JF GKL 강북힐튼점,GENERAL,025814095,서울특별시 중구 소월로 50 1층,37.5554685,126.9756,891013,1,0000002572
올페이,Password123!,01000002573,JM푸드,FASTFOOD,0226883008,"서울 구로구 고척로21가길 44-4, 1층 (개봉동)",37.50176164,126.843723,891013,1,0000002573
올페이,Password123!,01000002574,JSJ Lab 제이에스제이 랩,GENERAL,0200000000,서울특별시 서대문구 연희로11가길 33-3 2층,37.56686887,126.9284027,891013,1,0000002574
올페이,Password123!,01000002575,JUST,GENERAL,0200000000,서울특별시 서초구 동산로2길 24 진흥빌딩 지하1층(양재동),37.46869376,127.0422461,891013,1,0000002575
올페이,Password123!,01000002576,JVL PHILLY CHEESE STEAK,GENERAL,0211111111,서울특별시 금천구 가산디지털1로 181 1층 118호,37.48140357,126.8803953,891013,1,0000002576
올페이,Password123!,01000002577,JVL 부대찌개,KOREAN,0255555555,"서울특별시 송파구 법원로11길 25 에이동 지하1층 비112호(문정동,에이치비지니스파크)",37.48514121,127.1169494,891013,1,0000002577
올페이,Password123!,01000002578,JVL 부대찌개 삼성본점,KOREAN,025438288,"서울 강남구 테헤란로81길 46 , 1층 2층 (삼성동)",37.50977386,127.0562752,891013,1,0000002578
올페이,Password123!,01000002579,JVL부대찌개,KOREAN,024738288,서울특별시 강동구 올림픽로 664 지하1층12호,37.54055951,127.1249752,891013,1,0000002579
올페이,Password123!,01000002580,JVL부대찌개,KOREAN,0200000000,서울특별시 강동구 천호대로175길 52 1층,37.53695253,127.1376424,891013,1,0000002580
올페이,Password123!,01000002581,JVL부대찌개 가산디지털역점,KOREAN,0232818288,서울특별시 금천구 가산디지털1로 168 에이동2층219호,37.47988775,126.882733,891013,1,0000002581
올페이,Password123!,01000002582,JVL부대찌개 포스코점,GENERAL,025438288,"서울 강남구 선릉로90길 72, 3층 (대치동)",37.50555633,127.0550358,891013,1,0000002582
올페이,Password123!,01000002583,K.M피자,FASTFOOD,0222361435,"서울 중구 다산로28길 40, 1층 (신당동)",37.55898854,127.0153782,891013,1,0000002583
올페이,Password123!,01000002584,KAISEN(가이센),GENERAL,07077158149,"서울 서초구 고무래로 10-6, 1층 상영빌딩 (반포동)",37.50355534,127.0097114,891013,1,0000002584
올페이,Password123!,01000002585,KAMPUNGKU,GENERAL,023109289,"서울특별시 중구 퇴계로20길 25 1,2층",37.55907372,126.9860145,891013,1,0000002585
올페이,Password123!,01000002586,KFC 구로디지털2,FASTFOOD,0263443910,"서울 구로구 디지털로 300, 102호 (구로동, 지밸리비즈플라자)",37.48495272,126.8964425,891013,1,0000002586
올페이,Password123!,01000002587,KFC 동여의도,FASTFOOD,027617917,"서울 영등포구 의사당대로1길 25 (여의도동, 하남빌딩)",37.52004993,126.9298456,891013,1,0000002587
올페이,Password123!,01000002588,KFC 방배역,FASTFOOD,0234730332,서울 서초구 방배로 82 1층  유경빌딩 (방배동),37.48182913,126.9977811,891013,1,0000002588
올페이,Password123!,01000002589,KFC 서울대입구역점,FASTFOOD,028712590,"서울 관악구 남부순환로 1810, 1층 (봉천동)",37.48107827,126.9511365,891013,1,0000002589
올페이,Password123!,01000002590,KFC 청계천,FASTFOOD,027207947,"서울 종로구 청계천로 35, 1층 (서린동, 관정빌딩)",37.56934149,126.9813762,891013,1,0000002590
올페이,Password123!,01000002591,KFC 청량리역,FASTFOOD,0237071370,"서울 동대문구 왕산로 214, 청량리역사 303호 (전농동)",37.57998774,127.0478625,891013,1,0000002591
올페이,Password123!,01000002592,KFC 한남순천향,FASTFOOD,027933354,"서울 용산구 대사관로 62, 1층 (한남동)",37.53321292,127.0049781,891013,1,0000002592
올페이,Password123!,01000002593,KFC가산디지털,GENERAL,028614503,서울특별시 금천구 가산디지털1로 186 1층,37.48191514,126.8815966,891013,1,0000002593
올페이,Password123!,01000002594,KFC강남고속터미널,FASTFOOD,025340336,"서울 서초구 신반포로 189 반포쇼핑타운 4동 1층 7~9호,12~15호,",37.50659521,127.0049411,891013,1,0000002594
올페이,Password123!,01000002595,KFC강남구청역,FASTFOOD,025471664,"서울 강남구 학동로 402, 103 (삼성동, 천마빌딩)",37.51697591,127.041789,891013,1,0000002595
올페이,Password123!,01000002596,KFC개롱역점,FASTFOOD,024305643,서울 송파구 오금로 404 (가락동),37.49762442,127.1351117,891013,1,0000002596
올페이,Password123!,01000002597,KFC광장동,FASTFOOD,024580332,"서울 광진구 광나루로 604, 1층 2층 (구의동)",37.54157801,127.0949144,891013,1,0000002597
올페이,Password123!,01000002598,KFC광화문점,FASTFOOD,027359870,서울 종로구 세종대로23길 7 (세종로),37.57149261,126.9759514,891013,1,0000002598
올페이,Password123!,01000002599,KFC교대역,FASTFOOD,027922062,"서울 서초구 서초중앙로 138, 1층 (서초동, 우림빌딩)",37.49423398,127.0139497,891013,1,0000002599
올페이,Password123!,01000002600,KFC구로디지털,FASTFOOD,028553356,"서울 구로구 디지털로32길 79, 1층 (구로동, 조영빌딩)",37.48357484,126.8997328,891013,1,0000002600
올페이,Password123!,01000002601,KFC대치동,FASTFOOD,025010391,"서울 강남구 도곡로 517, 1층 (대치동, 서진빌딩)",37.49989125,127.0629254,891013,1,0000002601
올페이,Password123!,01000002602,KFC대학로점,FASTFOOD,027440523,서울 종로구 대학로 120 (동숭동),37.58187618,127.0022926,891013,1,0000002602
올페이,Password123!,01000002603,KFC돈암동1점,FASTFOOD,029223392,서울 성북구 동소문로20나길 18 (동선동1가),37.59211706,127.0176369,891013,1,0000002603
올페이,Password123!,01000002604,KFC둔촌동점,FASTFOOD,024741425,서울 강동구 양재대로 1390 (둔촌동),37.52997726,127.1375448,891013,1,0000002604
올페이,Password123!,01000002605,KFC망우동점,FASTFOOD,024339625,서울 중랑구 망우로 410 (망우동),37.59896706,127.0975957,891013,1,0000002605
올페이,Password123!,01000002606,KFC목동사거리점,FASTFOOD,0220613176,"서울 강서구 등촌로 19, 1층 (화곡동, 수남빌딩)",37.53173766,126.8634801,891013,1,0000002606
올페이,Password123!,01000002607,KFC봉천역,FASTFOOD,028719793,"서울 관악구 남부순환로 1735 (봉천동, 호성빌딩)",37.48253009,126.943045,891013,1,0000002607
올페이,Password123!,01000002608,KFC사가정점,FASTFOOD,024395241,"서울 중랑구 사가정로 389, 1층 (면목동)",37.58093999,127.0880408,891013,1,0000002608
올페이,Password123!,01000002609,KFC서초동점,FASTFOOD,025233778,서울 서초구 효령로 283 (서초동),37.48499966,127.015026,891013,1,0000002609
올페이,Password123!,01000002610,KFC서초우성,FASTFOOD,0234720332,서울 서초구 사임당로 171 1층 (서초동),37.49274807,127.0283633,891013,1,0000002610
올페이,Password123!,01000002611,KFC석촌역,FASTFOOD,024163337,서울 송파구 백제고분로 364 1층  대준빌딩 (석촌동),37.5045936,127.1068462,891013,1,0000002611
올페이,Password123!,01000002612,KFC세종대,FASTFOOD,024613635,"서울 광진구 광나루로 396, 1층 (화양동)",37.54722371,127.073589,891013,1,0000002612
올페이,Password123!,01000002613,KFC숙대입구역,FASTFOOD,027922060,"서울 용산구 한강대로 284, 1층 2층 (남영동)",37.5436985,126.9726894,891013,1,0000002613
올페이,Password123!,01000002614,KFC압구정1점,FASTFOOD,025452617,서울 강남구 논현로175길 7 (신사동),37.52615831,127.027939,891013,1,0000002614
올페이,Password123!,01000002615,KFC에스알에스코리아,FASTFOOD,0260208314,"서울 종로구 창경궁로 120, 1 (인의동)",37.57297326,126.9982529,891013,1,0000002615
올페이,Password123!,01000002616,KFC여의도,FASTFOOD,027800338,서울 영등포구 국회대로70길 15-1 (여의도동),37.52966172,126.9203959,891013,1,0000002616
올페이,Password123!,01000002617,KFC역삼역점,FASTFOOD,025692515,서울 강남구 논현로 509 (역삼동),37.50193118,127.0360893,891013,1,0000002617
올페이,Password123!,01000002618,KFC염창동점,FASTFOOD,0220937911,"서울 강서구 양천로 583, 107-108 (염창동, 우림블루나인비즈니스센터)",37.55711333,126.8642,891013,1,0000002618
올페이,Password123!,01000002619,KFC왕십리역사점,FASTFOOD,0222001511,서울 성동구 왕십리광장로 17 왕십리민자역사 1층 C-02호 (행당동),37.56146769,127.0383445,891013,1,0000002619
올페이,Password123!,01000002620,KFC우이동점,FASTFOOD,029951162,서울 도봉구 삼양로 544 (쌍문동),37.65177549,127.012998,891013,1,0000002620
올페이,Password123!,01000002621,KFC우장산역 매장,FASTFOOD,0220658641,"서울 강서구 강서로 242, 상가동 1층 51호 (화곡동)",37.54738337,126.836763,891013,1,0000002621
올페이,Password123!,01000002622,KFC월계이마트점,FASTFOOD,029718396,"서울 노원구 마들로3길 15, 2층 (월계동, 월계이마트)",37.62660992,127.0619207,891013,1,0000002622
올페이,Password123!,01000002623,KFC이대점,FASTFOOD,023123921,서울 서대문구 이화여대길 81 (대현동),37.55895643,126.943944,891013,1,0000002623
올페이,Password123!,01000002624,KFC잠실점,FASTFOOD,024216528,서울 송파구 백제고분로 159 (잠실동),37.50553613,127.0846508,891013,1,0000002624
올페이,Password123!,01000002625,KFC종로점,FASTFOOD,027351230,서울 종로구 종로 88 (종로2가),37.56995179,126.9871831,891013,1,0000002625
올페이,Password123!,01000002626,KFC중계은행사거리,FASTFOOD,029990330,"서울 노원구 한글비석로 227, 1층 (중계동, 이진프라자)",37.64788622,127.0762451,891013,1,0000002626
올페이,Password123!,01000002627,KFC천호역점,FASTFOOD,0236708317,서울 강동구 천호옛길 88 (성내동),37.53647704,127.125814,891013,1,0000002627
올페이,Password123!,01000002628,KFC코엑스MALL,GENERAL,025017295,"서울 강남구 영동대로 513, 기존컨벤션센터 지하1층 H-102 (삼성동, 코엑스)",37.51201831,127.059037,891013,1,0000002628
올페이,Password123!,01000002629,KFC홍익대점,FASTFOOD,023237554,서울 마포구 양화로 156 (동교동),37.55612448,126.9234578,891013,1,0000002629
올페이,Password123!,01000002630,KINGDOM BUNSIK,KOREAN,0211111111,서울특별시 마포구 양화로 141 지하1층 일부호,37.55575407,126.9216699,891013,1,0000002630
올페이,Password123!,01000002631,KITT(키트),WESTERN,0200000000,서울특별시 송파구 석촌호수로 160 수연빌딩1층,37.50671828,127.0947992,891013,1,0000002631
올페이,Password123!,01000002632,KJ숯불꼼장어,KOREAN,028200600,서울 강서구 강서로5나길 109  1층 A-4 B-3~6호 (화곡동),37.52796874,126.8419058,891013,1,0000002632
올페이,Password123!,01000002633,KKD 건대스타시티점,FASTFOOD,0220241460,"서울 광진구 아차산로 262, 지하1층 (자양동, 더샵스타시티)",37.53809441,127.0722702,891013,1,0000002633
올페이,Password123!,01000002634,KKD 대치점,FASTFOOD,0220519530,"서울 강남구 도곡로 460, 1층 (대치동, 동선빌딩)",37.49845613,127.0606175,891013,1,0000002634
올페이,Password123!,01000002635,KKD 미아점,FASTFOOD,029441970,"서울 강북구 도봉로 62, 롯데백화점미아점 지하1층 (미아동)",37.61459052,127.0305147,891013,1,0000002635
올페이,Password123!,01000002636,KKD 잠실점,FASTFOOD,0221437086,"서울 송파구 올림픽로 240 (잠실동, 롯데월드)",37.5114818,127.0982241,891013,1,0000002636
올페이,Password123!,01000002637,KMGM 동대문점,KOREAN,0211111111,"서울특별시 중구 퇴계로73길 16 3층 301호(흥인동, 동성빌딩)",37.56592898,127.0142193,891013,1,0000002637
올페이,Password123!,01000002638,KTPL,WESTERN,0211111111,서울특별시 광진구 긴고랑로 12 2층,37.56371137,127.0775477,891013,1,0000002638
올페이,Password123!,01000002639,KUATS,JAPANESE,0260845154,서울특별시 서초구 서초중앙로20길 21 1층,37.49239954,127.015262,891013,1,0000002639
올페이,Password123!,01000002640,KUK PIG 숙성 국돼생고기,KOREAN,029213151,서울특별시 성북구 종암로 73 101호,37.5968786,127.0349887,891013,1,0000002640
올페이,Password123!,01000002641,Kafe Piknic,GENERAL,07088216374,서울특별시 중구 퇴계로6가길 30 102호 103호,37.55653048,126.9780875,891013,1,0000002641
올페이,Password123!,01000002642,K밥상,KOREAN,0211111111,"서울특별시 송파구 중대로 135 지하1층 113호(가락동, 아이티벤처타워)",37.49510108,127.1224299,891013,1,0000002642
올페이,Password123!,01000002643,LA CALLE,GENERAL,0200000000,서울특별시 중구 퇴계로85길 42 1층,37.56762501,127.0197608,891013,1,0000002643
올페이,Password123!,01000002644,LAS BAGEL,GENERAL,0234092020,서울특별시 성동구 성수일로4길 25 107호,37.54262019,127.0519206,891013,1,0000002644
올페이,Password123!,01000002645,LA갈비찜닭,KOREAN,029713305,서울특별시 노원구 노원로1바길 16 1층(공릉동),37.62127504,127.080828,891013,1,0000002645
올페이,Password123!,01000002646,LA부대찌개,KOREAN,025880017,"서울 서초구 효령로31길 90, 102호 (방배동)",37.48504803,126.9946676,891013,1,0000002646
올페이,Password123!,01000002647,LA북창동 순두부,KOREAN,028664565,서울 금천구 시흥대로123길 14 1층 102호 (독산동),37.4704903,126.8972658,891013,1,0000002647
올페이,Password123!,01000002648,LA식당,KOREAN,0263936066,"서울 마포구 월드컵북로 375, 104호 105호 DMC이안상암1단지 (상암동)",37.57759789,126.8907624,891013,1,0000002648
올페이,Password123!,01000002649,LION BAKER,GENERAL,0211111111,서울특별시 은평구 증산로17길 22-1 1층,37.59053665,126.9108549,891013,1,0000002649
올페이,Password123!,01000002650,LIU(리우),CHINESE,0200000000,"서울 송파구 삼전로 91, 1층 (잠실동, 세경빌딩)",37.50665528,127.0895949,891013,1,0000002650
올페이,Password123!,01000002651,LKH,GENERAL,027527540,서울특별시 중구 명동7길 21 901호,37.56465309,126.9838645,891013,1,0000002651
올페이,Password123!,01000002652,LOCO sando,GENERAL,025883412,서울특별시 서초구 효령로 423 1ㅊㅡㄷ 101호,37.48931748,127.0299443,891013,1,0000002652
올페이,Password123!,01000002653,LODGE 491,GENERAL,0222869000,서울특별시 은평구 대서문길 49 1층,37.65509698,126.9498732,891013,1,0000002653
올페이,Password123!,01000002654,LOOKETUS(루케터스),GENERAL,0200000000,서울특별시 성동구 성덕정11길 8 1층,37.53843331,127.0521639,891013,1,0000002654
올페이,Password123!,01000002655,La Miette 라미에뜨,GENERAL,0200000000,서울특별시 강남구 삼성로71길 29 103호(대치동),37.50156106,127.056528,891013,1,0000002655
올페이,Password123!,01000002656,Le pain(르빵),WESTERN,07089737004,"서울 송파구 백제고분로41길 12, 101호 (송파동)",37.50721837,127.108183,891013,1,0000002656
올페이,Password123!,01000002658,L키친,CHINESE,027357010,"서울 종로구 종로 19, B213B214호 외1필지 (종로1가, 르메이에르종로타운)",37.57084629,126.9799236,891013,1,0000002658
올페이,Password123!,01000002659,M terrace,GENERAL,0237741070,서울특별시 마포구 양화로 144 MERCURE 앰배서더 HOTEL 홍대 4층,37.55535463,126.9223454,891013,1,0000002659
올페이,Password123!,01000002660,MAM MAM TABLE,GENERAL,027981988,서울특별시 용산구 서빙고로 17 센트럴파크 몰동 1층 96호,37.52628294,126.9668382,891013,1,0000002660
올페이,Password123!,01000002661,MAO,GENERAL,0200000000,서울특별시 성동구 뚝섬로4길 21 지하1층,37.53889534,127.0508192,891013,1,0000002661
올페이,Password123!,01000002662,MARRON,GENERAL,0200000000,서울특별시 서초구 강남대로8길 65-1 1층 103호,37.4696035,127.0438356,891013,1,0000002662
올페이,Password123!,01000002663,MEBAKE,BAKERY,0200000000,서울특별시 강동구 구천면로 446 제에이동 1층 7호,37.54928972,127.1477086,891013,1,0000002663
올페이,Password123!,01000002664,MELTED,GENERAL,0200000000,서울특별시 마포구 성미산로29안길 27-7 1층,37.5656541,126.9232397,891013,1,0000002664
올페이,Password123!,01000002665,MIMIC,GENERAL,0211111111,"서울특별시 송파구 올림픽로32길 11 3층(방이동, 혜성빌딩)",37.51509778,127.1092466,891013,1,0000002665
올페이,Password123!,01000002666,MIMO,GENERAL,0200000000,서울특별시 서초구 반포대로34길 14 1층 102호,37.49407551,127.0082759,891013,1,0000002666
올페이,Password123!,01000002667,MONARCH BISTRO,WESTERN,0216618328,"서울특별시 서초구 잠원로 145-57 , 3층 모나크비스트로(잠원동, 메리모나크)",37.51861385,127.0079413,891013,1,0000002667
올페이,Password123!,01000002668,MR.辛냉면,KOREAN,029631555,서울특별시 중랑구 사가정로52길 11 1층(면목동),37.58021808,127.0874704,891013,1,0000002668
올페이,Password123!,01000002669,MUK키즈레스토랑,WESTERN,029533832,"서울 성북구 종암로 120, (종암동,금강빌딩1층)",37.60102084,127.034439,891013,1,0000002669
올페이,Password123!,01000002670,Magnolia,GENERAL,0200000000,서울특별시 마포구 잔다리로 40 1층,37.55195911,126.9193377,891013,1,0000002670
올페이,Password123!,01000002671,Mark´s loft,GENERAL,023227771,서울특별시 마포구 와우산로27길 20 1층,37.55429539,126.9273922,891013,1,0000002671
올페이,Password123!,01000002672,MeetMeats미트미츠,WESTERN,07077663994,서울특별시 종로구 평창12길 8-11 .,37.60683153,126.968118,891013,1,0000002672
올페이,Password123!,01000002673,Mind Enter,WESTERN,0200000000,서울특별시 마포구 성미산로17길 109 1층,37.56630354,126.9169647,891013,1,0000002673
올페이,Password123!,01000002674,Mon-Ami(모나미),GENERAL,029149552,"서울 중구 남대문로 52 - 5 (명동2가,1층)",37.56211059,126.9818089,891013,1,0000002674
올페이,Password123!,01000002675,More Vege,GENERAL,07086482319,서울특별시 영등포구 영중로 145 상가동 2층 206호 207호,37.5288073,126.9051687,891013,1,0000002675
올페이,Password123!,01000002676,Mr.돈까스,WESTERN,028090891,"서울 구로구 새말로 97, 지하1층 FC 015 (구로동, 신도림테크노마트)",37.50695189,126.89024,891013,1,0000002676
올페이,Password123!,01000002677,NO.1배터져숯불갈비,KOREAN,027669292,서울특별시 종로구 수표로 114 지상 1층,37.57142538,126.9894131,891013,1,0000002677
올페이,Password123!,01000002678,NOPS,WESTERN,0211111111,"서울특별시 동작구 동작대로5길 8 ,1층",37.47912835,126.9810024,891013,1,0000002678
올페이,Password123!,01000002679,ODDY,WESTERN,0200000000,서울특별시 서초구 신반포로45길 52 1층 101호,37.51244504,127.0176113,891013,1,0000002679
올페이,Password123!,01000002680,OK목장,KOREAN,024853435,"서울 강동구 양재대로89길 68, 1층 101 (성내동)",37.52745692,127.1319891,891013,1,0000002680
올페이,Password123!,01000002681,OK정육식당,KOREAN,024935353,"서울 중랑구 봉화산로56길 13, 1층 (신내동)",37.60773746,127.0999073,891013,1,0000002681
올페이,Password123!,01000002682,OM 인디아,GENERAL,025741417,서울특별시 서초구 매헌로1길 26 2층,37.46240674,127.034146,891013,1,0000002682
올페이,Password123!,01000002683,ON족,KOREAN,029090035,"서울 성북구 장위로38길 46-1, 1층 (장위동)",37.61127601,127.0510317,891013,1,0000002683
올페이,Password123!,01000002684,OSSOPASTA(오쏘파스타),GENERAL,027410158,서울특별시 종로구 낙산길 21 1층(동숭동),37.58054295,127.0057101,891013,1,0000002684
올페이,Password123!,01000002685,OTTO KIMBAB,GENERAL,0211111111,서울특별시 영등포구 신풍로 66 1층 일부,37.49988281,126.9133197,891013,1,0000002685
올페이,Password123!,01000002686,OWL(아울),GENERAL,024477373,서울 광진구 자양로18길 36 (구의동),37.53782096,127.0856327,891013,1,0000002686
올페이,Password123!,01000002687,Oh my choux,GENERAL,025455520,서울특별시 광진구 아차산로42길 53 1층,37.53506906,127.0787623,891013,1,0000002687
올페이,Password123!,01000002688,PARIS BAGUETTE,GENERAL,023898280,서울 은평구 통일로 850 1층,37.61947119,126.9218027,891013,1,0000002688
올페이,Password123!,01000002689,PASTEAK(파스테이크),GENERAL,0211221111,서울특별시 서초구 남부순환로 2406 2층 야외(서초동),37.47828494,127.0119608,891013,1,0000002689
올페이,Password123!,01000002690,PCSS,WESTERN,0211111111,서울특별시 중구 다산로40길 37 1층,37.56366344,127.0181337,891013,1,0000002690
올페이,Password123!,01000002691,PERMENT BAKE SHOP,GENERAL,0211111111,서울특별시 종로구 창덕궁1길 36 .,37.57948033,126.9872365,891013,1,0000002691
올페이,Password123!,01000002692,PIG BASKET,GENERAL,0200000000,서울특별시 종로구 숭인동1길 4 1층,37.57663873,127.0216411,891013,1,0000002692
올페이,Password123!,01000002693,PIZZA ORSAE,FASTFOOD,0200000000,서울특별시 은평구 역말로 101 1층 2호,37.60843286,126.9201496,891013,1,0000002693
올페이,Password123!,01000002694,PLOP,FASTFOOD,0200000000,"서울특별시 마포구 동교로38길 27-9 , 1층",37.56192115,126.9255921,891013,1,0000002694
올페이,Password123!,01000002695,POBI,KOREAN,024978555,"서울특별시 마포구 성미산로23길 72 1,2,3,4층",37.566363,126.9198269,891013,1,0000002695
올페이,Password123!,01000002696,PPL식당,GENERAL,0211111111,서울특별시 서초구 강남대로101안길 8 1층,37.51666861,127.0180178,891013,1,0000002696
올페이,Password123!,01000002697,PUOS,GENERAL,0200000000,서울특별시 강남구 압구정로 228 105호,37.5287013,127.0328151,891013,1,0000002697
올페이,Password123!,01000002698,Pachi,WESTERN,029688782,서울특별시 동대문구 천장산로 36 지층,37.59915157,127.0578155,891013,1,0000002698
올페이,Password123!,01000002699,Paris Croiss,BAKERY,025738425,"서울 서초구 서초중앙로24길 27, G-FIVE 1층 115116124126 (서초동)",37.49538434,127.0164328,891013,1,0000002699
올페이,Password123!,01000002700,Patisserie POND,GENERAL,0200000000,서울특별시 용산구 이태원로 243 2층,37.53680383,127.0000156,891013,1,0000002700
올페이,Password123!,01000002701,Paulie s,WESTERN,0234532700,서울특별시 강남구 테헤란로 521 지하1층F13호,37.50917448,127.0606252,891013,1,0000002701
올페이,Password123!,01000002702,PiTc,GENERAL,0200000000,서울특별시 마포구 성미산로11길 13 1층,37.56117791,126.916298,891013,1,0000002702
올페이,Password123!,01000002703,Pizza After Luv(피자애프터러브),GENERAL,0200000000,"서울특별시 용산구 보광로60길 17 , 1층 (이태원동)",37.53407037,126.9952043,891013,1,0000002703
올페이,Password123!,01000002704,Pumpkin Bridge,GENERAL,0211111111,서울특별시 은평구 갈현로 273-1 1층 우측,37.62133709,126.9164735,891013,1,0000002704
올페이,Password123!,01000002705,Quinto (퀸토),GENERAL,0211221111,서울특별시 서초구 서초대로 357 B동 105호,37.49616712,127.0204834,891013,1,0000002705
올페이,Password123!,01000002706,RED PIZZA,FASTFOOD,029416880,서울특별시 성북구 한천로 578 (석관동),37.61127352,127.0627584,891013,1,0000002706
올페이,Password123!,01000002707,ROH (로),KOREAN,0220253224,서울특별시 금천구 디지털로9길 47 103호,37.47957187,126.8858008,891013,1,0000002707
올페이,Password123!,01000002708,ROUND SUSHI,JAPANESE,0200000000,서울특별시 용산구 한강대로21길 7 나동 1층,37.52664342,126.9643294,891013,1,0000002708
